Catalyst Athletics last Chance Qualifier,US,1038.csv
Last Chance Qualifier for Youth Nationals and Open,US,1986.csv
ECG Spring Open,US,3149.csv
Last Chance Qualifier for The American Open,US,2257.csv
Spring 2016 IronCat Open,US,1776.csv
FRCF In-House Winter Meet,US,3161.csv
April Online Qualifier,US,5276.csv
Iron Athlete Spring Open,US,2519.csv
6th Annual College Station Weightlifting Classic,US,3607.csv
Bar Wars VI,US,4168.csv
34th Annual Hercules Jr. Meet,US,1010.csv
Emerald Isle Classic,US,584.csv
2012 AFX III: Alaska Lfitness Expo Weightlifting,US,590.csv
Halloween Invitational,US,1004.csv
North West Open,US,5262.csv
2019 Black & Red Open,US,3613.csv
2018 Minnesota High School Weightlifting Championships,US,3175.csv
Orlando Spring Open LC Senior Qualifier,US,1762.csv
2016 Black & Red Open,US,1951.csv
Industrious Weightlifting Championship,US,1789.csv
"Mustang In House Meet Feb 23rd, 2021",US,4829.csv
2016 WWC Invitational,US,2280.csv
Cold Iron Classic & Old Folks Open,US,4197.csv
St. Valentines Showdown,US,5289.csv
2019 HiFitexpo open,US,3820.csv
Kegs and Kilos 2019,US,4183.csv
Three Kings Spring In House Meet,US,3834.csv
Battle of Iwo Jima 2017,US,2294.csv
2016 State of Michigan Weightlifting Championships,US,1945.csv
McWinter is Over,US,209.csv
1st Annual Don McCauley Memorial,US,4815.csv
Louisiana State Weightlifting Open,US,221.csv
Industrious Resolution,US,547.csv
Mass Barbell Summer Open,US,3808.csv
Howard Cohen Classic Weightlifting Championships,US,553.csv
Coffee High Spring Meet,US,1979.csv
Central Texas Oly Open,US,235.csv
7th Annual MS State Weightlifting Championships,US,4801.csv
Out of Step Barbell Open 9,US,1799.csv
Schools Out Open,US,1941.csv
merry liftmas 2016,US,2290.csv
Burnsville HS (In House Meet),US,4839.csv
2019 Guam Weightlifting Open,US,3830.csv
Mangold Baddies,US,5299.csv
Houston Open Championships (TSCQE),US,4187.csv
MIA Classic,US,3824.csv
2019 Central Texas Oly Open,US,4193.csv
2016 IWF Youth World Championships,US,2284.csv
CrossFit NOLA Open,US,219.csv
RUFIT Weightlifting Championships,US,1955.csv
Rep Max Spring Lift Off 2021,US,4805.csv
2015 Copperhead Weightlifting Championships,US,231.csv
2016 SoCal Open,US,557.csv
NATIONAL YOUTH QUALIFIER,US,3818.csv
New Year's Lift Off,US,543.csv
4th Annual Black  Box,US,225.csv
2016 National Masters Championship,US,1969.csv
Notch 8 Barbell Classic,US,4811.csv
Hassle Free Last Chance AO,US,2253.csv
SPLWC League Championships,US,1982.csv
Barbells on the Beach Classic,US,4144.csv
Hyde Park Southside Showdown (TSCQE),US,2535.csv
6th Annual HIBBC Barbell Rodeo 2019,US,4150.csv
2017 Fool's Open,US,2521.csv
Bad Mother Open,US,1028.csv
Lubbock Weightlifting Open,US,1996.csv
Tri State Open,US,2247.csv
Kingfield Classic,US,3159.csv
Vaughn Weightlifting Open,US,1766.csv
The Core Blend Open,US,3171.csv
The HoWse Always Wins,US,3617.csv
2019 Copperhead,US,4178.csv
SOVEREIGN STRENGTH BARBELL CLOSED MEET,US,5266.csv
Rogue Barbell Weightlifting Meet,US,2509.csv
Waxman's Gym Developmental Meet 5,US,1000.csv
Invictus Last Chance Qualifier,US,594.csv
The PPW Qualifier,US,580.csv
Utah Summer Games,US,1014.csv
AO Finals Last Minute Qualifier,US,3603.csv
40th Spartan Open,US,5272.csv
Silicon Valley Open,US,3165.csv
2nd HoundWood Gym Pocket-Size Open,US,1772.csv
Scottsdale Barbell Winter Open,US,4385.csv
Kingfield Classic,US,2092.csv
Rhema Rumble Weightlifting Meet,US,2086.csv
Team Chikara Developmental Meet #49,US,3398.csv
Alpine Holiday Weightlifting Meet,US,2938.csv
Iron Beaver Fall Classic,US,2910.csv
Raider Schoolage & Masters Invitational,US,755.csv
607 Open,US,741.csv
Fortius Open,US,999.csv
Teens Vs. Gravity,US,2904.csv
2017 Maryland/Potomac Valley Open,US,2737.csv
2021 Texas Barbell Christmas Classic,US,5058.csv
Lair Lifting,US,3429.csv
Team Chikara Developmental Meet #26,US,972.csv
NRG Team Texas Open,US,1558.csv
2020 Texas State Weightlifting Championships,US,4420.csv
RWL SUMMER DEVELOPMENTAL MEET # 3 OF 3,US,2051.csv
LWL Juniors Last Chance,US,4434.csv
UnCharted Barbell's Fall Open,US,2045.csv
Rocky Mountain State Games,US,966.csv
Last Chance Qualififier,US,2723.csv
2019 49th Challenge 210,US,4352.csv
Blue Ridge Open and VA State Weightlifting Championship,US,796.csv
1st Annual Utah State High School Championships,US,1202.csv
Imperium Weightlifting Open,US,5064.csv
"Stars, Stripes and White Lights",US,3415.csv
Team Texas Fall Meet 2014,US,1564.csv
Louisiana Christmas Invit.,US,1570.csv
Tennessee State Championship 2018,US,3367.csv
THE 10TH ANNUAL CANUSA,US,4408.csv
Games Weekend Liftoff,US,2079.csv
2021 Oregon State Championships,US,5070.csv
Masters Worlds Qualifier,US,3401.csv
Alaska State Chmpionships,US,1216.csv
Dumbarton Invitational,US,782.csv
2014 Baltimore Open,US,1389.csv
Pan Am Maters Qualifier/Mike Choi cannot sanction an event till 10/19/2015,US,85.csv
North Miami WeightLifting Open,US,2680.csv
The Garage Fall OPEN- Last Chance Qualification for AO FINALS,US,2858.csv
Stoneage Gym Meet,US,4597.csv
Amp Training Summer Showdown,US,4583.csv
Bay State Games,US,2694.csv
Heavy Athletics Club Championships,US,609.csv
Tough Temple Barbell Invitational 2015.10.04,US,91.csv
Utah Christmas Meet,US,2864.csv
All Developmental Meet,US,621.csv
Gulfcoast Rocktober Weightlifting Classic,US,147.csv
Barbell Madness,US,153.csv
2012 Idaho State Championships,US,635.csv
West TN Barbell Open,US,2870.csv
2019 Scottsdale Barbell Fall Classic,US,4232.csv
Chicagoland Last Chance Meet,US,2643.csv
New Lifter Invitational,US,46.csv
Attitude Nation Winter Open,US,806.csv
Kilo Classic,US,2125.csv
2020 Division Avenue Invitational,US,4554.csv
Central Texas Oly Open,US,2131.csv
South County Open,US,4540.csv
Junior Qhalifier,US,1438.csv
Moorestown Developmental,US,52.csv
2012 Last Chance Youth National  Qual. & Open,US,812.csv
2018 Moorestown Winter Open,US,3549.csv
D'Namo Qualifying Championship,US,4226.csv
Western States University Qualifier and Open (NUQ),US,5138.csv
Fairwel to Buddy,US,2657.csv
2014 Capital City Open,US,1376.csv
Larry Hanneman Memorial,US,3561.csv
2021 Holiday Cup,US,5110.csv
Akron Weightlifting Open,US,2119.csv
Battle of Iwo Jima WLM 2020,US,4568.csv
Spring 2018 IronCat Open at Texas State University,US,3207.csv
Team Hercules Developmental Meet,US,184.csv
Chaos Christmas Classic,US,1410.csv
Chicago Open,US,1404.csv
The Great Lakes Open,US,190.csv
Remembering  Mario,US,3213.csv
North Dallas Winter Slam & Jam,US,3575.csv
Konza Lift Off,US,5104.csv
Windy City WLC Junior Qualifier,US,1362.csv
Out of Step Barbell Open #10 -,US,1835.csv
River Town Classic,US,379.csv
Go Big or Go Home Qualifier,US,4795.csv
Breaking Boundaries Open,US,2482.csv
Summer Classic,US,3944.csv
Driftless Showdown,US,3788.csv
Force Weightlifting Midwest Open Championships,US,2496.csv
2019 Vivian Dawson Memorial Open,US,3950.csv
Savage Not Average Open,US,4959.csv
Burnsville HS (In House Meet),US,4781.csv
Spring Clean,US,1821.csv
Pennsylvania Power Fest 2021,US,4971.csv
No Crowns Just Kilos,US,1809.csv
Hyperion Strong Barbell Smash,US,345.csv
Tom's Meet,US,423.csv
The Jacked Classic,US,3978.csv
Elite Weightlifting Classic,US,437.csv
Trident Open,US,351.csv
Tommy Kono Memorial XV,US,4965.csv
Howard Cohen Classic,US,3039.csv
SAS Memorial Weightlifting Meet,US,4756.csv
Winter Break Meet,US,2327.csv
Last Chance Qualifier,US,1148.csv
Third Annual Black Box Open,US,2441.csv
Forza Open,US,3987.csv
2019 Brigade Barbell Club Open,US,4030.csv
Triumph Barbell Earth Movers,US,2455.csv
Rudy Sablo Memorial and WLDC Inaugural,US,3993.csv
Last Chance QT Sr Nats!,US,4024.csv
February Online Qualifier,US,4742.csv
2016 Turkey Meet,US,2333.csv
2015 USA Weightlifting Regional Champonships One,US,1612.csv
Max's Gym Last Chance Qualifier,US,386.csv
Double Barrel Classic,US,3005.csv
XXVII TORNEO LUIGI MEMORIAL 2022,US,5312.csv
Spring Breaker,US,3763.csv
High Performance Qualifier,US,1174.csv
"Illinois State W/L Championships and Mattoon, IL Open",US,1160.csv
The Alameda Weightlifting Competition,US,2469.csv
Folsom Open 2 2022,US,5306.csv
Southside Classic,US,4018.csv
Freehold Spring Lift Off,US,3777.csv
Kuala Lumpur Qualifier,US,3011.csv
Occam Open,US,392.csv
National Championship,US,1606.csv
Lift Off Under the Lights,US,3776.csv
Nats prep and newbie test,US,4019.csv
Brooklyn Training Hall Presents: the Battle For Brooklyn,US,5307.csv
Donny Shankle Weightlifting Developmental Competition,US,2468.csv
CO State & Open,US,1161.csv
International Team Trials at Arnold Weightlifting Championships,US,1607.csv
Myles ahead Cup,US,393.csv
HBC Closed Development Meet,US,3010.csv
Hassle Free Winter Breaker,US,3004.csv
Biggest Little City Open,US,387.csv
IWF Youth World Championships,US,1613.csv
UR Crossfit Olympic Style Open Meet and Last Youth,US,1175.csv
Testify Winter Invitational,US,3762.csv
2022 Capital City Open,US,5313.csv
2019 WVWL Spring Commencement Invitational,US,4025.csv
"Stars, Stripes and White Lights 2.0",US,3992.csv
The Larry Mintz Memorial,US,2454.csv
Volusia Qualifier,US,2332.csv
RVA Open 2021,US,4743.csv
Crow Hill Open 2017,US,2326.csv
CANTUSA,US,4757.csv
Gold Cup Challenge,US,3038.csv
Boise Barbell Open,US,3986.csv
January Invitational,US,2440.csv
Palmetto Open 2012,US,1149.csv
Texas State Collegiate Open,US,436.csv
Black Label Barbell Liftoff,US,4964.csv
Trident Championships,US,350.csv
Utah Summer Games,US,344.csv
Rivertown Classic,US,1808.csv
Kegs and Kilos,US,4970.csv
Summer Slam & Youth National / AO2 Qualifier,US,3979.csv
Jasons Meet,US,422.csv
Tough Temple Invitational,US,3951.csv
AIGROUP TESTING - DISREGARD,US,2497.csv
PWA Champs,US,3789.csv
RVA Open 2016,US,1820.csv
Lakeville South Invite,US,4780.csv
"The Nike 2021 North American Open Finals, powered by Rogue",US,4958.csv
KIM BARBELL Development Meet,US,4794.csv
2015 CTS Wine Country Classic,US,378.csv
Kill Cliff Showdown,US,1834.csv
Occam Back Alley Rumble V,US,3945.csv
MGC 91,US,2483.csv
2018 CTS Wine Country Classic,US,3212.csv
The Wisconsin Open,US,191.csv
Charleston-Mattoon Weightlifting Club Winter Qualifier,US,1405.csv
Florida Youth Trials,US,1363.csv
Nick Curry Memorial/Holiday open,US,5105.csv
Team Chikara Developmental Meet #50,US,3574.csv
Max Kane Fall Open,US,5111.csv
Pumpkin Spice Classic,US,3560.csv
Rosemont High School Open,US,1377.csv
Bacon and Barbells Open,US,1411.csv
Peak Summer Classic,US,185.csv
HBC Closed Developmeet,US,3206.csv
Summer Open,US,4569.csv
2016 Philadelphia Open,US,2118.csv
Aloha State Games,US,1439.csv
2015 Atlantic States Open,US,1.csv
Eastside Summer Invitational,US,4541.csv
Force Gym Meet,US,2130.csv
PFB Weightlifting Fall Open,US,2656.csv
2022 Frank Spellman Classic,US,5139.csv
Rodger DeGarmo Memorial,US,4227.csv
2018 FISU University World Championships,US,3548.csv
Sunshine State Games,US,813.csv
NJ LWC Championships,US,53.csv
2013 Bull City Barbell Open,US,807.csv
Fred Keiper Invitational,US,47.csv
2017 HWC Youth Nationals Qualifier,US,2642.csv
2019 Kilo Classic,US,4233.csv
2020 Indiana State Meet,US,4555.csv
Hyde Park UNC/U25 Qualifier,US,2124.csv
Nashville Weightlifting Open,US,152.csv
Risto Sports/ Southside Strength and Fitness,US,634.csv
Teton Elite Fall Open,US,620.csv
Lord of the Lifts,US,2865.csv
Back To School Open,US,146.csv
Nebraska State Championships and Open,US,4582.csv
2015 Intersquad-CF Verity vs Tough Tempel CF,US,90.csv
Team Chikara Developmental Meet # 29,US,608.csv
2017 Camillus Fall Open,US,2695.csv
Alpine Labor Day LWC,US,2859.csv
Rite of Passage 2017,US,2681.csv
CHFP Weightlifting High School Development Meet,US,84.csv
East Coast Classic,US,1388.csv
2020 Division Avenue open 2,US,4596.csv
Iron Tiger University and U25 Last Chance Qualifier,US,2078.csv
Lunar New Year Open 2020,US,4409.csv
Youth Nationals Qualifier,US,3366.csv
5th Annual Chikara Sport St. Patty's Day Meet,US,1571.csv
Owings Mills Invitational Development Meet,US,783.csv
Crown Town Throwdown,US,1217.csv
3rd International Fajr Cup,US,3400.csv
Northeast Open and University Qualifier (NUQ),US,5071.csv
2021 Strong Winter Meet,US,5065.csv
Senior National Last Chance Qualifier,US,1203.csv
RVA Open,US,797.csv
H-Town Gym Meet Invitational,US,1565.csv
Ohio Weightlifting Championship,US,3372.csv
Suns Out Guns Out - In House Meet,US,2044.csv
LiftLab In House Meet,US,4435.csv
"Lord of the Lifts, Vol IV",US,4353.csv
last chance youth,US,2722.csv
Rodger Degarmo Memorial,US,967.csv
American Record Makers,US,973.csv
Summer Sunday Sweatfest,US,3428.csv
RYPT Winter Classic,US,4347.csv
LRU Weightlifting Open (NUQ),US,5059.csv
2017 Canusa Summer Open,US,2736.csv
2016 Kansas State & Open Championships,US,2050.csv
2019 Oly Concepts Open,US,4421.csv
Octoberfest,US,1559.csv
Frank Spellman Classic,US,2905.csv
Cal State University Fullerton Spring Weightlifting Open,US,998.csv
CF Revelation Open,US,740.csv
Last Chance NYC Competition,US,754.csv
SPS Championships,US,2911.csv
5th Annual Mississippi State Weightlifting Championship,US,3399.csv
Rudy Sablo  Memorial,US,2087.csv
2018 Texas State Weightlifting Championships,US,2939.csv
2020 New Haven Open,US,4390.csv
U25/Junior Last Chance Qual/Newbie Invitational,US,4384.csv
Liberty Barbell January Developmental,US,768.csv
Iron Beaver Weightlifting Fall Classic,US,2093.csv
Armor Classic,US,5273.csv
Team WNY Weightlifting Mayhem Supertotal Meet,US,3602.csv
Utah Weightlifting Open,US,1015.csv
Fortius Halloween Invitational,US,581.csv
Barbell Madness II,US,1773.csv
Reach Your Peak Classic,US,3164.csv
2018 Guam National Weightlifting Championship,US,3170.csv
NRG Weightlifting Championship,US,1767.csv
2012 Inner Strength Winter Meet,US,595.csv
Summer Kick Off Open,US,1001.csv
5 Bar Challenge,US,2508.csv
March Madness Weightlifting Meet,US,5267.csv
2020 HWC Winter Open,US,4179.csv
The 2019 Lehigh Valley Open,US,3616.csv
Trident Open,US,1029.csv
L.C.Q. Minnesota,US,2520.csv
2019 Summer Showdown,US,4151.csv
Last Chance Arnold Qualifier 2018,US,3158.csv
Lockdown Throwdown,US,4637.csv
Hawaii State Championships,US,2246.csv
First Coast Weightlifting Open and 904 Weightlifting Championships,US,1997.csv
3rd HoundWood Gym Pocket-Size Open,US,1983.csv
Last Chance States Qualifier 2020,US,4623.csv
Utah State Championships,US,2252.csv
OLYMPIA MASTERS CHAMPIONSHIP,US,2534.csv
Ao 2 series Qualifier,US,4145.csv
Praxis Cup,US,542.csv
HBC Closed Meet,US,3819.csv
2021 ALEE Spring Open,US,4810.csv
California State GAmes,US,1968.csv
FX TX Open Unleashed,US,224.csv
Dallas Summer Classic Weightlifting Championships,US,230.csv
ECG Spring Fling,US,4804.csv
7 th Annual Chikara Sport St. Patty's Day Open,US,556.csv
Out of Step Barbell Open 22 - Last Chance Series Qualifier!,US,4192.csv
2019 Kentucky State Championship (LWC),US,3825.csv
2016 Lake Placid OTC ECG Camp,US,1954.csv
2nd Annual Mississippi State Weightlifting Championship,US,218.csv
VBW Sleigh Bells and Barbells,US,2285.csv
LSHS Cougar Invite,US,4838.csv
Olympia Winter Cup 2017,US,2291.csv
May Madness,US,1940.csv
2016 South Texas Open,US,1798.csv
Paramount Weightlifting Championships,US,4186.csv
2022 Pioneer Classic,US,5298.csv
Iron Athlete Spring Open,US,3831.csv
2018 Bridgeport Barbell Classic,US,3199.csv
Barbell Bash 2017,US,2287.csv
High Desert Spring Invite,US,1956.csv
MET-Fit Iron Invitational,US,3827.csv
HMB In House 2,US,4190.csv
PathWeigh Performance Cupid Classic,US,3833.csv
Campeonato Estatal de Olimpiada Nacional,US,4184.csv
Mickey Mouse Classic,US,568.csv
Conquer All Chaos,US,1942.csv
Hassle Free BBC Winter Breaker,US,2293.csv
Total Lock Out,US,226.csv
SoCal In House Meet,US,4812.csv
2016 TCA Summer Lift-Off Weightlifting Meet,US,540.csv
North Dakota High School Weightlifting State Championships,US,554.csv
The Gator Weightlifting Spring Open,US,4806.csv
Panhandle Power Summer Open,US,232.csv
Athleo Open,US,1995.csv
2016 Youth Pan Ams,US,2244.csv
Philly Barbell October Max Out,US,4635.csv
The Battle for the North,US,4153.csv
Qualifier for AO Series 1,US,2522.csv
TiTan Fall Classic,US,3628.csv
Last Chance State Qualifier,US,4147.csv
Aquila Barbell In House Meet,US,5259.csv
end of february competition,US,2536.csv
Southwest Cup,US,2250.csv
Jeannie Strong Championships3rd Anniual,US,4621.csv
Development Meet,US,1981.csv
Flatirons Winter Open,US,1759.csv
2017 CanusaJekyllHYDE Open,US,2278.csv
Florida State Championships,US,4609.csv
Midtown Open 1,US,3166.csv
Philadelphia Barbell January Meet,US,1771.csv
South Valley Invitational,US,583.csv
Union Christmas Meet,US,1017.csv
Semper Fidelis Semper Fortis Open,US,3600.csv
CHFP Youth Development Meet,US,5271.csv
WHO LET THE DOGS OUT? 2022,US,5265.csv
Waxman's Gym Developmental Meet 6,US,1003.csv
CrossFit Fairbanks,US,597.csv
East County Open,US,1765.csv
Last Chance Meet,US,3172.csv
St. Valentine's Day Snatchacre,US,4392.csv
Annual Mushtok Open,US,2085.csv
2016 Oklahoma State Championships of Weightlifting,US,2091.csv
South Sound Weightlifting Summer Open,US,1598.csv
Rep Max Spring Lift Off,US,4386.csv
Left Coast Weightlifting's Lifting in the New Year,US,5098.csv
Liliac Open,US,742.csv
MWL 77,US,2907.csv
6TH  HoundWood Gym Pocket-Size Open,US,2913.csv
FDU Open,US,756.csv
Boulder Classic,US,965.csv
Cain Athletics Spring Invitational,US,1229.csv
Georgia Games Olympic Weightlifting Championship,US,2720.csv
2020 Big Blue Winter Slam,US,4351.csv
Youth/Junior Classic,US,3358.csv
Weber State Last Chance Qualifier,US,4437.csv
2016 Badger State Games,US,2046.csv
Junior/University Last Chance Qualifier,US,4423.csv
The Cascade Weightlifting Classic,US,2052.csv
RWL MEMORIAL DAY OPEN WEIGHTLIFTING COMPETITION,US,2734.csv
Team Chikara Developmental Meet #25,US,971.csv
2021 AZ Weightlifting State Championships - Masters,US,5073.csv
2nd Annual Tommy Kono Open,US,3402.csv
Altitude Athletics Last Chance Qualifier,US,959.csv
XDS Invitational - Every Rep is your Best Rep,US,1215.csv
2013 Capital City open,US,781.csv
2014 SoCal Open,US,1573.csv
"Wild, Wonderful Weights Virginia Open",US,3364.csv
Scrooge: A Weightlifting Meet,US,3370.csv
Louisiana Open School Age Meet,US,1567.csv
RVA Open,US,795.csv
Utah State Championships,US,1201.csv
315 Summer Showdown,US,2708.csv
The Dojo Spooky Season In House,US,5067.csv
Winter Throwdown,US,4379.csv
2018 BlackBox Summer Showdown,US,3416.csv
Mid-May Max Out,US,2697.csv
Florida State Championships,US,3589.csv
MDPV AO Last Chance Qualifier,US,92.csv
Eastside Masters' Invitational,US,4580.csv
Legion Weightlifting II,US,4594.csv
Canusa Jeckyl Hyde Open,US,178.csv
2015 Maryland & Potomac Valley Youth Weightlifting Meet,US,86.csv
Circle City Open,US,2683.csv
2013 Coastal Clash,US,636.csv
Fall 2017 IronCat Open at Texas State University,US,2873.csv
2015 FWF State Championships (LWC #14 Championships),US,150.csv
The Fall Open,US,144.csv
PWA Championships,US,2867.csv
Kentucky to Cali Meet,US,622.csv
2015 Devils Crossfit Challenge,US,51.csv
Schools Out for the Summer Meet,US,811.csv
2019 Nick Curry Memorial/Holiday Open,US,4225.csv
2nd Annual Double Barrel Open,US,2654.csv
